region_code,Year,Vaccine,Vaccinated,Target,Coverage,Not Covered,Unvaccinated,region_name
EMR,2017,BCG,17826000.0,20510000.0,86.91370063383715,13.086299366162848,2684000.0,E. Mediterranean
EMR,2017,DTP1,17534000.0,20031000.0,87.53432180120812,12.465678198791878,2497000.0,E. Mediterranean
EMR,2017,DTP3,16535000.0,20031000.0,82.54705206929259,17.45294793070741,3496000.0,E. Mediterranean
EMR,2017,Hepb3,16713000.0,20031000.0,83.43567470420848,16.56432529579152,3318000.0,E. Mediterranean
EMR,2017,Hepbb,7350000.0,10161000.0,72.3354000590493,27.664599940950694,2811000.0,E. Mediterranean
EMR,2017,Hib3,16538000.0,20031000.0,82.56202885527432,17.43797114472568,3493000.0,E. Mediterranean
EMR,2017,IPV1,8511000.0,13756000.0,61.8711834835708,38.1288165164292,5245000.0,E. Mediterranean
EMR,2017,MCV1,16584000.0,20031000.0,82.79167290699417,17.208327093005835,3447000.0,E. Mediterranean
EMR,2017,MCV2,14782000.0,18959000.0,77.96824727042565,22.03175272957435,4177000.0,E. Mediterranean
EMR,2017,PCV3,9916000.0,12616000.0,78.5986049461002,21.401395053899805,2700000.0,E. Mediterranean
EMR,2017,Pol3,16597000.0,20031000.0,82.85657231291498,17.143427687085023,3434000.0,E. Mediterranean
EMR,2017,RCV1,9478000.0,10358000.0,91.50415138057541,8.495848619424592,880000.0,E. Mediterranean
EMR,2017,Rotac,5184000.0,11364000.0,45.61774023231256,54.38225976768744,6180000.0,E. Mediterranean
EMR,2018,BCG,18057000.0,20343000.0,88.76271936292582,11.237280637074178,2286000.0,E. Mediterranean
EMR,2018,DTP1,17709000.0,19866000.0,89.14225309574147,10.857746904258534,2157000.0,E. Mediterranean
EMR,2018,DTP3,16727000.0,19866000.0,84.19913419913419,15.800865800865807,3139000.0,E. Mediterranean
EMR,2018,Hepb3,16790000.0,19866000.0,84.51625893486359,15.483741065136414,3076000.0,E. Mediterranean
EMR,2018,Hepbb,7384000.0,9965000.0,74.09934771700954,25.900652282990464,2581000.0,E. Mediterranean
EMR,2018,Hib3,16729000.0,19866000.0,84.20920165106212,15.790798348937884,3137000.0,E. Mediterranean
EMR,2018,IPV1,12217000.0,17357000.0,70.3865875439304,29.613412456069597,5140000.0,E. Mediterranean
EMR,2018,MCV1,16622000.0,19866000.0,83.67059297291856,16.329407027081444,3244000.0,E. Mediterranean
EMR,2018,MCV2,14746000.0,18871000.0,78.14106300672991,21.858936993270092,4125000.0,E. Mediterranean
EMR,2018,PCV3,9923000.0,12696000.0,78.15847511027096,21.841524889729044,2773000.0,E. Mediterranean
EMR,2018,Pol3,16346000.0,19866000.0,82.281284606866,17.718715393134005,3520000.0,E. Mediterranean
EMR,2018,RCV1,9207000.0,10141000.0,90.78986293264964,9.21013706735036,934000.0,E. Mediterranean
EMR,2018,Rotac,8505000.0,12731000.0,66.8054355510172,33.1945644489828,4226000.0,E. Mediterranean
EMR,2019,BCG,17782000.0,20066000.0,88.61756204525068,11.38243795474932,2284000.0,E. Mediterranean
EMR,2019,DTP1,17565000.0,19602000.0,89.60820324456688,10.39179675543312,2037000.0,E. Mediterranean
EMR,2019,DTP3,16737000.0,19602000.0,85.38414447505357,14.615855524946426,2865000.0,E. Mediterranean
EMR,2019,Hepb3,16733000.0,19602000.0,85.36373839404142,14.63626160595858,2869000.0,E. Mediterranean
EMR,2019,Hepbb,7284000.0,9586000.0,75.98581264343835,24.01418735656165,2302000.0,E. Mediterranean
EMR,2019,Hib3,16738000.0,19602000.0,85.38924599530661,14.61075400469339,2864000.0,E. Mediterranean
EMR,2019,IPV1,16814000.0,19602000.0,85.77696153453729,14.223038465462707,2788000.0,E. Mediterranean
EMR,2019,MCV1,16383000.0,19602000.0,83.57820630547903,16.42179369452097,3219000.0,E. Mediterranean
EMR,2019,MCV2,15015000.0,18798000.0,79.87551867219918,20.124481327800822,3783000.0,E. Mediterranean
EMR,2019,PCV3,10138000.0,12786000.0,79.289848271547,20.710151728453,2648000.0,E. Mediterranean
EMR,2019,Pol3,16791000.0,19602000.0,85.65962656871747,14.34037343128253,2811000.0,E. Mediterranean
EMR,2019,RCV1,8915000.0,9787000.0,91.09022172269337,8.909778277306629,872000.0,E. Mediterranean
EMR,2019,Rotac,9851000.0,12830000.0,76.78098207326578,23.219017926734224,2979000.0,E. Mediterranean
EMR,2020,BCG,17855000.0,20066000.0,88.98136150702682,11.018638492973182,2211000.0,E. Mediterranean
EMR,2020,DTP1,17022000.0,19603000.0,86.83364791103403,13.166352088965965,2581000.0,E. Mediterranean
EMR,2020,DTP3,15969000.0,19603000.0,81.46202111921644,18.537978880783555,3634000.0,E. Mediterranean
EMR,2020,Hepb3,15969000.0,19603000.0,81.46202111921644,18.537978880783555,3634000.0,E. Mediterranean
EMR,2020,Hepbb,7151000.0,9470000.0,75.51214361140444,24.48785638859556,2319000.0,E. Mediterranean
EMR,2020,Hib3,15968000.0,19603000.0,81.45691985920523,18.54308014079477,3635000.0,E. Mediterranean
EMR,2020,IPV1,16331000.0,19603000.0,83.30867724327909,16.691322756720908,3272000.0,E. Mediterranean
EMR,2020,MCV1,16293000.0,19603000.0,83.11482936285263,16.885170637147368,3310000.0,E. Mediterranean
EMR,2020,MCV2,15112000.0,18747000.0,80.61023097028858,19.389769029711417,3635000.0,E. Mediterranean
EMR,2020,PCV3,9815000.0,13078000.0,75.04970178926442,24.950298210735582,3263000.0,E. Mediterranean
EMR,2020,Pol3,16456000.0,19603000.0,83.94633474468193,16.053665255318066,3147000.0,E. Mediterranean
EMR,2020,RCV1,8805000.0,9689000.0,90.8762514191351,9.123748580864898,884000.0,E. Mediterranean
EMR,2020,Rotac,10221000.0,12932000.0,79.03649860810393,20.963501391896074,2711000.0,E. Mediterranean
EMR,2021,BCG,17673000.0,20026000.0,88.25027464296414,11.749725357035857,2353000.0,E. Mediterranean
EMR,2021,DTP1,17317000.0,19568000.0,88.49652493867539,11.503475061324608,2251000.0,E. Mediterranean
EMR,2021,DTP3,16201000.0,19568000.0,82.79333605887163,17.20666394112837,3367000.0,E. Mediterranean
EMR,2021,Hepb3,16196000.0,19568000.0,82.76778413736713,17.23221586263287,3372000.0,E. Mediterranean
EMR,2021,Hepbb,7111000.0,9361000.0,75.96410639888902,24.035893601110985,2250000.0,E. Mediterranean
EMR,2021,Hib3,16201000.0,19568000.0,82.79333605887163,17.20666394112837,3367000.0,E. Mediterranean
EMR,2021,IPV1,16440000.0,19568000.0,84.0147179067866,15.9852820932134,3128000.0,E. Mediterranean
EMR,2021,MCV1,16047000.0,19568000.0,82.00633687653311,17.993663123466888,3521000.0,E. Mediterranean
EMR,2021,MCV2,14979000.0,19188000.0,78.06441525953721,21.935584740462787,4209000.0,E. Mediterranean
EMR,2021,PCV3,9780000.0,13088000.0,74.72493887530563,25.275061124694375,3308000.0,E. Mediterranean
EMR,2021,Pol3,16276000.0,19568000.0,83.17661488143908,16.82338511856092,3292000.0,E. Mediterranean
EMR,2021,RCV1,8648000.0,9564000.0,90.422417398578,9.577582601421994,916000.0,E. Mediterranean
EMR,2021,Rotac,10249000.0,12955000.0,79.11231184870707,20.887688151292934,2706000.0,E. Mediterranean
EUR,2015,BCG,6814000.0,7496000.0,90.90181430096051,9.09818569903949,682000.0, Europe
EUR,2015,DTP1,11235000.0,11690000.0,96.10778443113772,3.8922155688622837,455000.0, Europe
EUR,2015,DTP3,10893000.0,11690000.0,93.18220701454234,6.8177929854576576,797000.0, Europe
EUR,2015,Hepb3,9618000.0,10539000.0,91.26103045829775,8.738969541702247,921000.0, Europe
EUR,2015,Hepbb,5032000.0,5349000.0,94.0736586277809,5.926341372219099,317000.0, Europe
EUR,2015,Hib3,8949000.0,9759000.0,91.6999692591454,8.300030740854595,810000.0, Europe
EUR,2015,IPV1,9518000.0,10005000.0,95.13243378310845,4.867566216891547,487000.0, Europe
EUR,2015,MCV1,10991000.0,11690000.0,94.02053036783575,5.979469632164253,699000.0, Europe
EUR,2015,MCV2,9977000.0,11110000.0,89.8019801980198,10.198019801980195,1133000.0, Europe
EUR,2015,PCV3,5713000.0,6375000.0,89.61568627450981,10.384313725490188,662000.0, Europe
EUR,2015,Pol3,11000000.0,11690000.0,94.09751924721984,5.902480752780164,690000.0, Europe
EUR,2015,RCV1,10991000.0,11690000.0,94.02053036783575,5.979469632164253,699000.0, Europe
EUR,2015,Rotac,2608000.0,3234000.0,80.64316635745207,19.356833642547926,626000.0, Europe
EUR,2016,BCG,6830000.0,7339000.0,93.0644501975746,6.935549802425399,509000.0, Europe
EUR,2016,DTP1,11109000.0,11641000.0,95.42994588093806,4.570054119061936,532000.0, Europe
EUR,2016,DTP3,10748000.0,11641000.0,92.32883772871746,7.67116227128254,893000.0, Europe
EUR,2016,Hepb3,9567000.0,10488000.0,91.21853546910755,8.78146453089245,921000.0, Europe
EUR,2016,Hepbb,4913000.0,5331000.0,92.15906959294692,7.840930407053079,418000.0, Europe
EUR,2016,Hib3,8927000.0,9760000.0,91.46516393442623,8.53483606557377,833000.0, Europe
EUR,2016,IPV1,9815000.0,10265000.0,95.61617145640527,4.383828543594731,450000.0, Europe
EUR,2016,MCV1,10871000.0,11641000.0,93.38544798556825,6.614552014431752,770000.0, Europe
EUR,2016,MCV2,9916000.0,11193000.0,88.59108371303493,11.408916286965066,1277000.0, Europe
EUR,2016,PCV3,6632000.0,8389000.0,79.05590654428418,20.944093455715816,1757000.0, Europe
EUR,2016,Pol3,10900000.0,11641000.0,93.63456747702087,6.365432522979134,741000.0, Europe
EUR,2016,RCV1,10871000.0,11641000.0,93.38544798556825,6.614552014431752,770000.0, Europe
EUR,2016,Rotac,2719000.0,3299000.0,82.41891482267354,17.581085177326457,580000.0, Europe
EUR,2017,BCG,6528000.0,7031000.0,92.8459678566349,7.1540321433651,503000.0, Europe
EUR,2017,DTP1,10857000.0,11249000.0,96.51524579962664,3.4847542003733594,392000.0, Europe
EUR,2017,DTP3,10541000.0,11249000.0,93.70610720952973,6.293892790470267,708000.0, Europe
EUR,2017,Hepb3,9444000.0,10210000.0,92.4975514201763,7.502448579823707,766000.0, Europe
EUR,2017,Hepbb,4753000.0,5223000.0,91.0013402259238,8.998659774076202,470000.0, Europe
EUR,2017,Hib3,8745000.0,9567000.0,91.4079648792725,8.592035120727502,822000.0, Europe
EUR,2017,IPV1,9358000.0,9884000.0,94.67826790772966,5.321732092270338,526000.0, Europe
EUR,2017,MCV1,10703000.0,11249000.0,95.14623522090852,4.8537647790914775,546000.0, Europe
EUR,2017,MCV2,10280000.0,11279000.0,91.1428318113308,8.857168188669206,999000.0, Europe
EUR,2017,PCV3,8246000.0,9326000.0,88.41947244263349,11.580527557366509,1080000.0, Europe
EUR,2017,Pol3,10501000.0,11249000.0,93.35052004622632,6.649479953773678,748000.0, Europe
EUR,2017,RCV1,10703000.0,11249000.0,95.14623522090852,4.8537647790914775,546000.0, Europe
EUR,2017,Rotac,2949000.0,3903000.0,75.55726364335126,24.442736356648737,954000.0, Europe
EUR,2018,BCG,6431000.0,6877000.0,93.51461393049296,6.485386069507044,446000.0, Europe
EUR,2018,DTP1,10731000.0,11003000.0,97.5279469235663,2.4720530764336957,272000.0, Europe
EUR,2018,DTP3,10426000.0,11003000.0,94.75597564300645,5.244024356993549,577000.0, Europe
EUR,2018,Hepb3,9361000.0,9995000.0,93.6568284142071,6.343171585792902,634000.0, Europe
EUR,2018,Hepbb,4801000.0,5156000.0,93.11481768813033,6.88518231186967,355000.0, Europe
EUR,2018,Hib3,8777000.0,9403000.0,93.34255024992024,6.657449750079763,626000.0, Europe
EUR,2018,IPV1,10144000.0,11003000.0,92.1930382622921,7.806961737707894,859000.0, Europe
EUR,2018,MCV1,10483000.0,11003000.0,95.27401617740617,4.725983822593832,520000.0, Europe
EUR,2018,MCV2,10558000.0,11477000.0,91.99268101420232,8.007318985797681,919000.0, Europe
EUR,2018,PCV3,8593000.0,9607000.0,89.44519621109607,10.554803788903925,1014000.0, Europe
EUR,2018,Pol3,10384000.0,11003000.0,94.37426156502772,5.625738434972277,619000.0, Europe
EUR,2018,RCV1,10483000.0,11003000.0,95.27401617740617,4.725983822593832,520000.0, Europe
EUR,2018,Rotac,2943500.0,4037000.0,72.9130542482041,27.086945751795895,1093500.0, Europe
EUR,2019,BCG,6187000.0,6647000.0,93.07958477508652,6.920415224913484,460000.0, Europe
EUR,2019,DTP1,10438000.0,10707000.0,97.48762491827776,2.51237508172224,269000.0, Europe
EUR,2019,DTP3,10186000.0,10707000.0,95.13402446997291,4.865975530027086,521000.0, Europe
EUR,2019,Hepb3,9849000.0,10485000.0,93.93419170243205,6.065808297567955,636000.0, Europe
EUR,2019,Hepbb,4792000.0,5056000.0,94.77848101265823,5.221518987341767,264000.0, Europe
EUR,2019,Hib3,8719000.0,9225000.0,94.51490514905149,5.485094850948514,506000.0, Europe
EUR,2019,IPV1,10333000.0,10707000.0,96.50695806481741,3.493041935182589,374000.0, Europe
EUR,2019,MCV1,10250000.0,10707000.0,95.73176426636779,4.26823573363221,457000.0, Europe
EUR,2019,MCV2,10723000.0,11607000.0,92.3839062634617,7.6160937365383035,884000.0, Europe
EUR,2019,PCV3,8617000.0,9561000.0,90.12655579960254,9.873444200397458,944000.0, Europe
EUR,2019,Pol3,10159000.0,10707000.0,94.88185299336882,5.118147006631176,548000.0, Europe
EUR,2019,RCV1,10250000.0,10707000.0,95.73176426636779,4.26823573363221,457000.0, Europe
EUR,2019,Rotac,2821000.0,4146000.0,68.04148576941631,31.95851423058369,1325000.0, Europe
EUR,2020,BCG,6127000.0,6541000.0,93.67069255465526,6.329307445344739,414000.0, Europe
EUR,2020,DTP1,10187000.0,10513000.0,96.89907733282602,3.1009226671739754,326000.0, Europe
EUR,2020,DTP3,9873000.0,10513000.0,93.91229905830876,6.087700941691239,640000.0, Europe
EUR,2020,Hepb3,9566000.0,10290000.0,92.96404275996113,7.035957240038869,724000.0, Europe
EUR,2020,Hepbb,4695000.0,4993000.0,94.03164430202283,5.968355697977174,298000.0, Europe
EUR,2020,Hib3,8492000.0,9080000.0,93.52422907488986,6.47577092511014,588000.0, Europe
EUR,2020,IPV1,10051000.0,10513000.0,95.60544088271664,4.3945591172833645,462000.0, Europe
EUR,2020,MCV1,9862000.0,10513000.0,93.80766669837344,6.192333301626562,651000.0, Europe
EUR,2020,MCV2,10697000.0,11685000.0,91.54471544715447,8.455284552845526,988000.0, Europe
EUR,2020,PCV3,8414000.0,9549000.0,88.11393863231753,11.886061367682473,1135000.0, Europe
EUR,2020,Pol3,9907000.0,10513000.0,94.2357081708361,5.764291829163895,606000.0, Europe
EUR,2020,RCV1,9862000.0,10513000.0,93.80766669837344,6.192333301626562,651000.0, Europe
EUR,2020,Rotac,3462000.0,4416000.0,78.39673913043478,21.60326086956522,954000.0, Europe
EUR,2021,BCG,5961000.0,6396000.0,93.19887429643528,6.801125703564722,435000.0, Europe
EUR,2021,DTP1,10042000.0,10386000.0,96.68784902753707,3.3121509724629306,344000.0, Europe
EUR,2021,DTP3,9747000.0,10386000.0,93.8474870017331,6.1525129982669,639000.0, Europe
EUR,2021,Hepb3,9457000.0,10179000.0,92.90696532075843,7.093034679241569,722000.0, Europe
EUR,2021,Hepbb,4564000.0,4888000.0,93.37152209492635,6.628477905073652,324000.0, Europe
EUR,2021,Hib3,8400000.0,8993000.0,93.4059824307795,6.594017569220497,593000.0, Europe
EUR,2021,IPV1,10014000.0,10386000.0,96.41825534373196,3.581744656268043,372000.0, Europe
EUR,2021,MCV1,9773000.0,10386000.0,94.09782399383786,5.9021760061621364,613000.0, Europe
EUR,2021,MCV2,10685500.0,11618000.0,91.97366155964882,8.026338440351182,932500.0, Europe
EUR,2021,PCV3,8548000.0,9471000.0,90.25446098616831,9.745539013831689,923000.0, Europe
EUR,2021,Pol3,9765000.0,10386000.0,94.0207972270364,5.979202772963603,621000.0, Europe
EUR,2021,RCV1,9773000.0,10386000.0,94.09782399383786,5.9021760061621364,613000.0, Europe
EUR,2021,Rotac,3644000.0,4741000.0,76.86142164100401,23.138578358995986,1097000.0, Europe
SEAR,2015,BCG,31816000.0,35673000.0,89.18790121380316,10.812098786196842,3857000.0,S.E Asia
SEAR,2015,DTP1,31671000.0,34694000.0,91.28667781172537,8.713322188274631,3023000.0,S.E Asia
SEAR,2015,DTP3,30569000.0,34694000.0,88.11033608116678,11.889663918833222,4125000.0,S.E Asia
SEAR,2015,Hepb3,30569000.0,34694000.0,88.11033608116678,11.889663918833222,4125000.0,S.E Asia
SEAR,2015,Hepbb,11266000.0,25183000.0,44.73652861057062,55.26347138942938,13917000.0,S.E Asia
SEAR,2015,Hib3,19718000.0,33955000.0,58.07097629215138,41.92902370784862,14237000.0,S.E Asia
SEAR,2015,IPV1,2606000.0,29241000.0,8.912143907527103,91.08785609247289,26635000.0,S.E Asia
SEAR,2015,MCV1,30603000.0,34694000.0,88.20833573528563,11.79166426471437,4091000.0,S.E Asia
SEAR,2015,MCV2,23279000.0,34791000.0,66.91098272541748,33.08901727458252,11512000.0,S.E Asia
SEAR,2015,PCV3,1444000.0,3540000.0,40.790960451977405,59.209039548022595,2096000.0,S.E Asia
SEAR,2015,Pol3,30378000.0,34694000.0,87.5598086124402,12.440191387559807,4316000.0,S.E Asia
SEAR,2015,RCV1,5217000.0,5552000.0,93.96613832853026,6.033861671469737,335000.0,S.E Asia
SEAR,2016,BCG,32140000.0,35550000.0,90.40787623066105,9.592123769338954,3410000.0,S.E Asia
SEAR,2016,DTP1,31847000.0,34618000.0,91.99549367381131,8.00450632618869,2771000.0,S.E Asia
SEAR,2016,DTP3,30728000.0,34618000.0,88.76307123461783,11.236928765382174,3890000.0,S.E Asia
SEAR,2016,Hepb3,30728000.0,34618000.0,88.76307123461783,11.236928765382174,3890000.0,S.E Asia
SEAR,2016,Hepbb,12009000.0,25171000.0,47.70966588534424,52.29033411465576,13162000.0,S.E Asia
SEAR,2016,Hib3,28091000.0,33900000.0,82.86430678466077,17.13569321533923,5809000.0,S.E Asia
SEAR,2016,IPV1,14042000.0,33900000.0,41.42182890855457,58.57817109144543,19858000.0,S.E Asia
SEAR,2016,MCV1,30876000.0,34618000.0,89.19059448841644,10.809405511583563,3742000.0,S.E Asia
SEAR,2016,MCV2,26099000.0,34924000.0,74.73084411865766,25.269155881342343,8825000.0,S.E Asia
SEAR,2016,PCV3,3272000.0,4472000.0,73.16636851520573,26.833631484794267,1200000.0,S.E Asia
SEAR,2016,Pol3,30281000.0,34618000.0,87.47183546132071,12.528164538679292,4337000.0,S.E Asia
SEAR,2016,RCV1,5279000.0,5572000.0,94.74156496769562,5.2584350323043765,293000.0,S.E Asia
SEAR,2016,Rotac,963000.0,24082000.0,3.9988373058716054,96.0011626941284,23119000.0,S.E Asia
SEAR,2017,BCG,32435000.0,34865000.0,93.03025957263732,6.96974042736268,2430000.0,S.E Asia
SEAR,2017,DTP1,31520000.0,33990000.0,92.73315681082671,7.2668431891732865,2470000.0,S.E Asia
SEAR,2017,DTP3,30469000.0,33990000.0,89.64107090320682,10.358929096793176,3521000.0,S.E Asia
SEAR,2017,Hepb3,30469000.0,33990000.0,89.64107090320682,10.358929096793176,3521000.0,S.E Asia
SEAR,2017,Hepbb,15665000.0,30941000.0,50.62861575256132,49.37138424743868,15276000.0,S.E Asia
SEAR,2017,Hib3,29774000.0,33288000.0,89.44364335496276,10.55635664503724,3514000.0,S.E Asia
SEAR,2017,IPV1,16759000.0,33990000.0,49.3056781406296,50.6943218593704,17231000.0,S.E Asia
SEAR,2017,MCV1,30853000.0,33990000.0,90.77081494557223,9.229185054427774,3137000.0,S.E Asia
SEAR,2017,MCV2,27344000.0,34580000.0,79.0746096009254,20.9253903990746,7236000.0,S.E Asia
SEAR,2017,PCV3,4179000.0,4427000.0,94.39801219787667,5.6019878021233325,248000.0,S.E Asia
SEAR,2017,Pol3,30612000.0,33990000.0,90.06178287731686,9.938217122683142,3378000.0,S.E Asia
SEAR,2017,RCV1,7283000.0,33650000.0,21.643387815750373,78.35661218424963,26367000.0,S.E Asia
SEAR,2017,Rotac,3068000.0,23600000.0,13.0,87.0,20532000.0,S.E Asia
SEAR,2018,BCG,32252000.0,34728000.0,92.8703063810182,7.129693618981804,2476000.0,S.E Asia
SEAR,2018,DTP1,31683000.0,33896000.0,93.47120604201086,6.528793957989137,2213000.0,S.E Asia
SEAR,2018,DTP3,30631000.0,33896000.0,90.36759499645976,9.632405003540242,3265000.0,S.E Asia
SEAR,2018,Hepb3,30631000.0,33896000.0,90.36759499645976,9.632405003540242,3265000.0,S.E Asia
SEAR,2018,Hepbb,16836000.0,30783000.0,54.69252509501998,45.30747490498002,13947000.0,S.E Asia
SEAR,2018,Hib3,29969000.0,33214000.0,90.23002348407299,9.769976515927013,3245000.0,S.E Asia
SEAR,2018,IPV1,24739000.0,33896000.0,72.9850129808827,27.0149870191173,9157000.0,S.E Asia
SEAR,2018,MCV1,31503000.0,33896000.0,92.94016993155535,7.059830068444654,2393000.0,S.E Asia
SEAR,2018,MCV2,27933000.0,34383000.0,81.24072943024169,18.759270569758314,6450000.0,S.E Asia
SEAR,2018,PCV3,5649000.0,32506000.0,17.378330154433026,82.62166984556697,26857000.0,S.E Asia
SEAR,2018,Pol3,30728000.0,33896000.0,90.65376445598301,9.346235544016992,3168000.0,S.E Asia
SEAR,2018,RCV1,28962000.0,33555000.0,86.31202503352704,13.687974966472964,4593000.0,S.E Asia
SEAR,2018,Rotac,8242000.0,23548000.0,35.00084932903007,64.99915067096993,15306000.0,S.E Asia
SEAR,2019,BCG,31595000.0,34105000.0,92.6403753115379,7.359624688462105,2510000.0,S.E Asia
SEAR,2019,DTP1,31360000.0,33323000.0,94.1091738438916,5.890826156108403,1963000.0,S.E Asia
SEAR,2019,DTP3,30354000.0,33323000.0,91.09023797377188,8.909762026228123,2969000.0,S.E Asia
SEAR,2019,Hepb3,30354000.0,33323000.0,91.09023797377188,8.909762026228123,2969000.0,S.E Asia
SEAR,2019,Hepbb,18235000.0,30147000.0,60.48694729160447,39.51305270839553,11912000.0,S.E Asia
SEAR,2019,Hib3,29710000.0,32659000.0,90.97032977127284,9.029670228727156,2949000.0,S.E Asia
SEAR,2019,IPV1,27626000.0,33323000.0,82.90370014704558,17.096299852954417,5697000.0,S.E Asia
SEAR,2019,MCV1,31313000.0,33323000.0,93.9681301203373,6.031869879662693,2010000.0,S.E Asia
SEAR,2019,MCV2,28301000.0,34043000.0,83.13309637811004,16.86690362188996,5742000.0,S.E Asia
SEAR,2019,PCV3,7838000.0,31963000.0,24.522103682382753,75.47789631761725,24125000.0,S.E Asia
SEAR,2019,Pol3,30121000.0,33323000.0,90.39102121657714,9.608978783422856,3202000.0,S.E Asia
SEAR,2019,RCV1,30977000.0,32980000.0,93.92662219526986,6.073377804730143,2003000.0,S.E Asia
SEAR,2019,Rotac,12193000.0,23005000.0,53.001521408389486,46.998478591610514,10812000.0,S.E Asia
